id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3561006,1,2016-01-18 16:08:23,2016-01-18 16:14:47,1,-73.97343444824217,40.7581787109375,-73.97906494140625,40.76515579223633,N,384
id3341364,1,2016-05-25 21:10:17,2016-05-25 21:22:24,2,-73.95448303222656,40.76393508911133,-73.97128295898438,40.75344467163086,N,727
id3527730,2,2016-01-11 21:35:43,2016-01-11 21:39:42,3,-73.9641342163086,40.76378631591797,-73.95417785644531,40.77898025512695,N,239
id2721366,1,2016-03-24 20:22:25,2016-03-24 20:52:48,1,-73.97627258300781,40.75904846191406,-74.00183868408203,40.726295471191406,N,1823
id2763701,1,2016-02-16 22:19:54,2016-02-16 22:29:13,1,-73.98563385009764,40.723182678222656,-73.98141479492188,40.74308013916016,N,559
id3916279,1,2016-03-19 00:33:28,2016-03-19 00:47:10,1,-73.98984527587889,40.73512649536133,-73.98175811767578,40.76487731933594,N,822
id3344844,2,2016-06-01 21:09:15,2016-06-01 21:15:29,5,-73.95806121826173,40.76486206054688,-73.95167541503906,40.78708267211913,N,374
id0846692,1,2016-03-29 13:08:14,2016-03-29 13:18:09,2,-73.98456573486328,40.760929107666016,-73.97936248779298,40.75831985473633,N,595
id2838724,1,2016-03-04 03:05:53,2016-03-04 03:31:54,1,-73.98682403564453,40.76663589477539,-73.8585433959961,40.72785568237305,N,1561
id0229554,2,2016-04-22 14:02:48,2016-04-22 14:05:25,2,-73.95970916748048,40.7694206237793,-73.96553802490233,40.76879119873047,N,157
id3058654,2,2016-06-28 21:59:10,2016-06-28 22:06:30,1,-73.97750091552734,40.75431060791016,-73.98023986816406,40.764068603515625,N,440
id0237216,2,2016-04-18 17:22:58,2016-04-18 17:42:39,1,-73.87093353271484,40.77374649047852,-73.84729766845702,40.72792816162109,N,1181
id1191348,2,2016-01-29 00:21:44,2016-01-29 00:51:09,1,-73.98920440673827,40.74773788452149,-73.87654876708984,40.705078125,N,1765
id2576539,1,2016-06-11 18:01:42,2016-06-11 18:04:50,1,-73.97061920166014,40.767475128173835,-73.96546936035155,40.7716064453125,N,188
id3900872,2,2016-05-04 13:47:12,2016-05-04 14:03:14,3,-73.98347473144531,40.76789855957031,-73.95951843261719,40.80881118774414,N,962
id1217428,2,2016-03-23 08:35:29,2016-03-23 08:52:18,1,-73.95127868652342,40.78255081176758,-73.97010040283203,40.7505111694336,N,1009
id2429688,2,2016-05-12 20:54:03,2016-05-12 21:03:04,1,-73.98107147216798,40.75897979736328,-73.98793029785155,40.76996994018555,N,541
id0484937,2,2016-05-24 09:46:47,2016-05-24 09:48:30,5,-73.9678955078125,40.76545715332031,-73.9647216796875,40.76980209350586,N,103
id3404014,2,2016-06-20 15:23:29,2016-06-20 15:32:39,1,-73.99932861328125,40.738914489746094,-73.99442291259764,40.727970123291016,N,550
id1730525,1,2016-04-14 14:30:44,2016-04-14 14:52:02,1,-73.86416625976561,40.77003860473633,-73.94045257568358,40.72383880615234,N,1278
id1112498,2,2016-06-13 15:09:29,2016-06-13 15:15:18,5,-73.96051788330078,40.7728385925293,-73.9685287475586,40.7648811340332,N,349
id2575548,1,2016-06-13 21:30:23,2016-06-13 21:40:52,1,-74.01083374023438,40.70826721191406,-73.9971923828125,40.73256301879882,N,629
id2934287,2,2016-04-30 14:36:15,2016-04-30 14:45:13,1,-73.95545196533203,40.776798248291016,-73.96524047851561,40.79095077514648,N,538
id0052551,1,2016-04-18 11:18:23,2016-04-18 11:21:49,1,-73.97430419921875,40.76247787475586,-73.97006225585938,40.76115798950195,N,206
id1715460,2,2016-03-10 18:35:19,2016-03-10 18:51:16,1,-73.99750518798828,40.72568130493164,-73.96051025390625,40.71282196044922,N,957
id0193707,1,2016-05-09 18:52:32,2016-05-09 18:57:48,1,-73.9923324584961,40.74913787841797,-73.99097442626953,40.75563430786133,N,316
id1891232,1,2016-01-11 22:56:42,2016-01-11 23:45:57,1,-73.939208984375,40.69356536865234,-73.95767211914062,40.65489959716797,N,2955
id0929568,2,2016-02-18 11:37:44,2016-02-18 11:44:43,1,-73.97308349609375,40.759868621826165,-73.9695587158203,40.76509475708008,N,419
id1849264,2,2016-01-06 18:12:32,2016-01-06 18:30:29,5,-73.98828125,40.72338485717773,-74.00508880615233,40.749908447265625,N,1077
id3596959,1,2016-06-12 11:34:55,2016-06-12 11:48:12,1,-73.98982238769531,40.73384475708008,-73.98983764648438,40.76743316650391,N,797
id3630923,2,2016-01-03 05:14:41,2016-01-03 05:33:02,1,-73.9998321533203,40.73864364624024,-73.92125701904298,40.70303726196289,N,1101
id0784134,1,2016-01-02 12:26:04,2016-01-02 12:27:44,1,-74.00196838378906,40.7278709411621,-73.99974060058595,40.72209930419922,N,100
id1431609,1,2016-06-24 19:23:31,2016-06-24 19:33:17,1,-73.98169708251953,40.77946472167969,-73.97007751464845,40.80113983154297,N,586
id0232184,2,2016-04-14 15:47:16,2016-04-14 15:49:17,2,-73.9564208984375,40.77862930297852,-73.9598617553711,40.77947998046875,N,121
id3585442,2,2016-06-14 01:45:34,2016-06-14 02:16:05,1,-74.00543975830078,40.739166259765625,-74.00709533691406,40.707401275634766,N,1831
id3512550,1,2016-01-06 14:03:36,2016-01-06 14:31:46,2,-73.95487976074217,40.77745819091797,-74.00498962402342,40.7431755065918,N,1690
id1491179,2,2016-05-26 15:37:56,2016-05-26 15:55:56,1,-73.96788024902342,40.78734970092773,-73.96151733398438,40.771350860595696,N,1080
id0148978,2,2016-06-01 05:48:43,2016-06-01 05:56:10,5,-73.95531463623048,40.80456161499024,-73.9664535522461,40.79940414428711,N,447
id1910923,2,2016-05-04 15:31:38,2016-05-04 16:21:36,1,-73.98284912109375,40.68627166748047,-73.99443817138672,40.754100799560554,N,2998
id2641937,2,2016-02-23 13:25:33,2016-02-23 13:28:02,2,-73.98645782470702,40.74053955078125,-73.99156188964845,40.737598419189446,N,149
id0640809,1,2016-02-04 18:52:45,2016-02-04 19:34:41,1,-73.86337280273438,40.769798278808594,-73.98905944824217,40.75780487060546,N,2516
id0308788,2,2016-03-30 09:33:03,2016-03-30 09:42:04,1,-73.96605682373048,40.75848007202149,-73.97738647460938,40.751819610595696,N,541
id1766163,1,2016-06-19 12:29:37,2016-06-19 12:47:20,1,-74.01345825195312,40.70252990722656,-74.01653289794923,40.67501449584961,N,1063
id1527583,2,2016-06-21 18:41:45,2016-06-21 18:54:28,2,-73.99340057373048,40.75008010864258,-73.97831726074217,40.766498565673835,N,763
id0385821,1,2016-05-26 02:30:00,2016-05-26 02:35:35,1,-73.95171356201173,40.68907928466797,-73.96392822265625,40.71020126342773,N,335
id2175972,1,2016-03-31 08:40:40,2016-03-31 08:43:25,1,-73.9656982421875,40.75457382202149,-73.9732894897461,40.75783920288086,N,165
id1045989,1,2016-01-30 10:41:44,2016-01-30 10:42:57,1,-73.98291015625,40.73873519897461,-73.98121643066406,40.73803329467773,N,73
id1453131,1,2016-02-03 13:48:45,2016-02-03 14:26:08,1,-74.00875854492188,40.70709991455078,-73.87236785888672,40.77142333984375,N,2243
id3842087,1,2016-05-06 16:23:27,2016-05-06 16:59:26,1,-73.98943328857422,40.74788284301758,-73.94477081298828,40.77827835083008,N,2159
id0439833,2,2016-04-09 01:00:10,2016-04-09 01:15:38,1,-73.98115539550781,40.741676330566406,-73.99192047119139,40.77421188354492,N,928
id0081874,2,2016-01-20 12:24:43,2016-01-20 12:39:52,1,-73.97662353515625,40.78044128417969,-73.99374389648438,40.75895690917969,N,909
id0559683,1,2016-02-05 00:23:41,2016-02-05 00:41:55,1,-73.99150848388672,40.75527191162109,-73.95716857910156,40.80988693237305,N,1094
id3947027,1,2016-03-18 19:45:33,2016-03-18 19:51:39,1,-73.99803924560547,40.75571441650391,-74.0050277709961,40.74123001098633,N,366
id1000766,1,2016-05-26 13:46:41,2016-05-26 13:53:14,2,-73.98535919189453,40.76819610595703,-73.99056243896483,40.761184692382805,N,393
id1820639,2,2016-01-30 14:40:59,2016-01-30 14:44:08,1,-73.98353576660156,40.75017547607422,-73.98600006103516,40.7470817565918,N,189
id0689920,2,2016-03-09 22:38:21,2016-03-09 23:04:52,1,-73.99002075195312,40.73448944091797,-73.95448303222656,40.77801132202149,N,1591
id2924986,1,2016-05-20 22:45:16,2016-05-20 23:37:41,1,-73.96903991699219,40.78581237792969,-73.94845581054686,40.707534790039055,N,3145
id2108359,2,2016-05-20 14:57:22,2016-05-20 15:22:48,1,-73.99409484863281,40.75110626220703,-73.97966766357422,40.73287963867188,N,1526
id0314510,1,2016-04-02 04:03:15,2016-04-02 04:21:21,2,-73.97726440429686,40.74679946899414,-73.93415069580078,40.756343841552734,N,1086
id2178681,2,2016-03-10 19:52:15,2016-03-10 20:06:34,1,-73.98236846923827,40.76259613037109,-74.00321960449219,40.74379348754882,N,859
id3128892,2,2016-04-11 06:16:22,2016-04-11 06:43:32,4,-73.78968811035155,40.64714813232422,-73.8640365600586,40.76329040527344,N,1630
id1173966,1,2016-05-07 17:56:59,2016-05-07 18:15:31,3,-74.00812530517578,40.711761474609375,-73.9781723022461,40.76160430908203,N,1112
id0842357,2,2016-02-04 07:28:17,2016-02-04 07:38:00,1,-73.99767303466798,40.74135971069336,-73.9818115234375,40.73252868652344,N,583
id3994141,2,2016-04-08 07:38:01,2016-04-08 07:47:57,1,-74.00652313232422,40.736419677734375,-73.98512268066406,40.75373840332031,N,596
id3573686,2,2016-01-04 13:26:08,2016-01-04 13:35:58,1,-73.96244812011719,40.77912902832031,-73.97628784179686,40.76580047607422,N,590
id2678321,1,2016-01-22 18:14:10,2016-01-22 18:26:51,2,-73.98719024658203,40.738887786865234,-73.98162078857422,40.761322021484375,N,761
id3847040,2,2016-01-10 04:03:43,2016-01-10 04:27:44,1,-73.99266815185547,40.731491088867195,-73.94539642333984,40.80797958374024,N,1441
id1081517,2,2016-02-10 11:12:28,2016-02-10 11:34:47,5,-73.9920425415039,40.75413131713867,-74.01478576660156,40.709671020507805,N,1339
id2825888,1,2016-03-02 07:12:26,2016-03-02 07:17:46,1,-73.98896026611328,40.748394012451165,-73.97740936279298,40.75521087646485,N,320
id1464719,1,2016-02-12 09:35:33,2016-02-12 09:54:10,2,-73.96836090087889,40.8001708984375,-73.96842193603516,40.75967788696289,N,1117
id1337614,1,2016-03-09 16:02:13,2016-03-09 16:14:23,2,-73.98926544189453,40.754100799560554,-74.00614929199219,40.723724365234375,N,730
id3472025,2,2016-06-27 11:20:39,2016-06-27 11:32:09,1,-73.96177673339844,40.76794052124024,-73.97080230712889,40.765018463134766,N,690
id3449730,2,2016-01-30 04:10:06,2016-01-30 04:34:12,1,-74.01280975341797,40.702091217041016,-73.92008972167967,40.705810546875,N,1446
id0216618,1,2016-06-24 19:01:38,2016-06-24 19:20:44,1,-73.97702026367188,40.75914764404297,-73.9833755493164,40.730178833007805,N,1146
id0712432,2,2016-03-15 08:24:56,2016-03-15 08:32:36,1,-73.95550537109375,40.77970886230469,-73.95001983642578,40.79296875,N,460
id0133961,2,2016-04-13 23:09:16,2016-04-13 23:20:30,5,-74.0030746459961,40.72795104980469,-73.99889373779298,40.76130294799805,N,674
id3351898,2,2016-06-10 09:27:46,2016-06-10 09:51:36,4,-73.95109558105469,40.78588104248047,-73.98041534423827,40.752384185791016,N,1430
id2253761,2,2016-02-11 08:01:45,2016-02-11 08:16:51,1,-73.93315124511719,40.67161560058594,-73.96951293945312,40.686420440673835,N,906
id1312424,2,2016-02-19 18:55:52,2016-02-19 19:07:07,1,-74.00539398193358,40.727821350097656,-73.98948669433594,40.72117614746094,N,675
id1074660,1,2016-01-24 18:54:05,2016-01-24 19:07:41,1,-73.9791488647461,40.784664154052734,-74.0095977783203,40.72972106933594,N,816
id0355002,2,2016-03-25 01:13:42,2016-03-25 01:29:44,3,-74.00392150878906,40.725898742675774,-73.9529037475586,40.77207946777344,N,962
id2053530,2,2016-06-14 21:23:03,2016-06-14 21:28:07,5,-73.98934173583984,40.73630905151367,-74.00491333007811,40.7352409362793,N,304
id2556536,1,2016-06-10 11:38:17,2016-06-10 11:52:56,1,-73.97689056396483,40.749996185302734,-73.98465728759764,40.720264434814446,N,879
id1268733,2,2016-05-25 12:04:25,2016-05-25 12:30:56,1,-73.87303924560547,40.77410125732422,-73.95030975341797,40.783729553222656,N,1591
id1884580,1,2016-01-19 07:53:52,2016-01-19 07:59:00,1,-73.98872375488281,40.75893020629882,-73.97554779052734,40.7649803161621,N,308
id0463583,2,2016-05-19 13:41:07,2016-05-19 14:05:26,1,-73.99668121337889,40.75357055664063,-74.00511932373048,40.70532989501953,N,1459
id2766307,2,2016-03-31 18:41:48,2016-03-31 18:54:20,2,-73.97992706298828,40.76580047607422,-73.96733093261719,40.79192733764648,N,752
id3324878,1,2016-01-17 01:39:55,2016-01-17 01:47:49,1,-73.98734283447266,40.72917938232422,-73.9863052368164,40.74024200439453,N,474
id2806234,1,2016-04-06 07:40:40,2016-04-06 07:44:31,1,-74.00279235839844,40.730781555175774,-74.0028305053711,40.72333526611328,N,231
id1326649,1,2016-05-06 22:53:58,2016-05-06 23:01:01,2,-74.00312805175781,40.723175048828125,-73.98737335205078,40.72845458984375,N,423
id0256384,1,2016-04-01 17:18:51,2016-04-01 17:28:55,1,-73.96644592285155,40.7611083984375,-73.9378204345703,40.80076599121094,N,604
id1610826,2,2016-06-16 00:37:08,2016-06-16 00:41:59,3,-73.98236083984375,40.77531814575195,-73.97083282470702,40.79323196411133,N,291
id0696890,1,2016-01-30 17:55:58,2016-01-30 17:58:47,1,-73.95465087890625,40.76971054077149,-73.94676971435547,40.78069305419922,N,169
id2865075,2,2016-02-12 21:34:56,2016-02-12 21:40:34,1,-74.0068817138672,40.73480987548828,-74.00695037841797,40.743999481201165,N,338
id0119474,2,2016-06-08 20:46:23,2016-06-08 20:52:33,2,-74.01712799072266,40.704811096191406,-74.0101089477539,40.70471954345703,N,370
id2054093,2,2016-06-01 10:07:21,2016-06-01 10:25:53,1,-73.98741912841797,40.776363372802734,-73.99559020996092,40.74904251098633,N,1112
id0345662,1,2016-02-10 14:07:12,2016-02-10 14:23:19,1,-73.98094940185547,40.7551383972168,-73.99840545654298,40.74202346801758,N,967
id0177614,1,2016-01-07 18:25:47,2016-01-07 18:45:22,1,-73.97727203369139,40.75978469848633,-73.97727966308595,40.73271179199219,N,1175
id2702494,2,2016-04-22 06:16:43,2016-04-22 06:19:36,1,-73.98341369628906,40.75040054321289,-73.97635650634764,40.76559829711913,N,173
id1179732,2,2016-03-17 18:08:24,2016-03-17 18:33:04,5,-73.95154571533203,40.76959228515625,-73.97733306884764,40.76145935058594,N,1480
id3495066,2,2016-06-24 18:11:54,2016-06-24 18:21:28,1,-73.97843933105469,40.77803802490234,-73.97377014160156,40.764602661132805,N,574
id3440451,1,2016-02-27 16:13:54,2016-02-27 16:26:04,2,-73.99163818359375,40.727214813232415,-74.00594329833984,40.73162078857422,N,730
id1901602,1,2016-05-07 17:36:35,2016-05-07 17:51:16,1,-73.95416259765625,40.77457427978516,-73.98218536376953,40.74602127075195,N,881
id0852120,1,2016-04-18 01:17:46,2016-04-18 01:23:29,3,-73.9934844970703,40.747161865234375,-74.00518035888672,40.74560928344727,N,343
id2944289,1,2016-05-07 23:53:38,2016-05-08 00:23:55,2,-73.97747039794923,40.78440475463867,-73.88796997070312,40.7433967590332,N,1817
id1172390,1,2016-01-27 07:24:49,2016-01-27 07:54:27,1,-73.95197296142578,40.82416534423828,-73.96961975097656,40.76057052612305,N,1778
id2782261,2,2016-01-18 00:31:30,2016-01-18 00:42:59,3,-73.9884262084961,40.75682830810546,-73.95587158203125,40.78485870361328,N,689
id3409041,1,2016-04-12 21:07:49,2016-04-12 21:18:30,1,-73.97693634033203,40.75594711303711,-73.95390319824217,40.78162384033203,N,641
id2399788,2,2016-05-15 21:59:03,2016-05-15 22:15:05,5,-73.95417022705078,40.774688720703125,-74.00000762939453,40.73785018920898,N,962
id1365574,2,2016-04-08 09:31:01,2016-04-08 09:44:08,1,-73.95510864257811,40.8001708984375,-73.95510864257811,40.8001708984375,N,787
id1886827,2,2016-06-17 17:49:14,2016-06-17 17:53:11,1,-73.94786071777344,40.78202819824219,-73.95484924316406,40.7734603881836,N,237
id3092558,1,2016-05-07 23:43:31,2016-05-07 23:45:41,3,-73.98905944824217,40.737335205078125,-73.98233032226561,40.739864349365234,N,130
id3740587,2,2016-01-17 19:07:00,2016-01-17 19:14:16,5,-73.9830551147461,40.6961784362793,-73.99346160888672,40.724563598632805,N,436
id0195994,1,2016-01-06 05:26:22,2016-01-06 05:39:50,2,-73.95166778564453,40.714405059814446,-73.8638916015625,40.76940155029297,N,808
id1784464,2,2016-06-15 10:18:44,2016-06-15 10:32:19,1,-74.00084686279298,40.7208137512207,-74.00048828125,40.73236083984375,N,815
id0439094,1,2016-04-13 09:36:24,2016-04-13 09:41:25,1,-73.97842407226561,40.74828338623047,-73.9835205078125,40.74926376342773,N,301
id3535822,1,2016-03-12 04:40:03,2016-03-12 04:41:52,1,-73.98741912841797,40.7553825378418,-73.98895263671875,40.748634338378906,N,109
id3263385,1,2016-01-14 16:07:22,2016-01-14 17:09:16,1,-73.7898178100586,40.643550872802734,-74.0154571533203,40.715644836425774,N,3714
id1822024,2,2016-02-12 10:53:43,2016-02-12 11:23:47,1,-73.99765777587889,40.72370910644531,-74.00131225585938,40.756938934326165,N,1804
id2255825,2,2016-03-02 11:55:04,2016-03-02 12:29:24,1,-74.01445007324217,40.714309692382805,-73.86504364013672,40.77056121826172,N,2060
id2195309,1,2016-03-10 07:16:51,2016-03-10 07:21:31,1,-73.96343231201173,40.76569747924805,-73.95510864257811,40.770755767822266,N,280
id2064710,2,2016-06-02 23:26:49,2016-06-02 23:32:58,1,-73.97052764892578,40.79441833496094,-73.97889709472656,40.78180313110352,N,369
id0959632,2,2016-02-16 18:59:40,2016-02-16 19:11:06,1,-73.98517608642578,40.76851272583008,-73.98950958251953,40.74774169921875,N,686
id3291022,2,2016-01-19 07:58:40,2016-01-19 08:28:50,1,-74.01472473144531,40.70958709716797,-73.9796142578125,40.7525634765625,N,1810
id0737806,2,2016-05-14 21:54:01,2016-05-14 22:14:07,2,-73.9768829345703,40.790225982666016,-73.98312377929686,40.7459373474121,N,1206
id1814166,2,2016-03-14 06:42:40,2016-03-14 06:54:40,6,-73.95354461669923,40.77945327758789,-73.98532104492188,40.74958038330078,N,720
id2986904,1,2016-03-07 11:58:34,2016-03-07 12:07:46,1,-73.9898681640625,40.775924682617195,-73.98216247558594,40.76253509521485,N,552
id2039971,1,2016-01-31 12:32:31,2016-01-31 13:07:09,1,-73.7766876220703,40.64542388916016,-73.94757843017578,40.77203369140625,N,2078
id3578731,2,2016-03-23 21:46:58,2016-03-23 21:56:35,1,-73.9918670654297,40.73983001708984,-73.98455047607422,40.72407150268555,N,577
id0368412,1,2016-05-21 10:45:06,2016-05-21 10:49:43,1,-73.99845123291014,40.74530792236328,-73.98593902587889,40.7402458190918,N,277
id0306248,2,2016-06-03 16:47:35,2016-06-03 16:59:21,2,-73.9797134399414,40.7811393737793,-73.96183013916014,40.80503082275391,N,706
id0762651,2,2016-02-12 20:42:21,2016-02-12 20:53:18,3,-73.99282836914062,40.737350463867195,-74.00316619873048,40.749298095703125,N,657
id0744932,1,2016-03-29 17:35:57,2016-03-29 17:56:11,2,-73.99823760986328,40.72346496582031,-73.98343658447266,40.75690078735352,N,1214
id1803632,2,2016-02-14 08:10:01,2016-02-14 08:36:40,5,-73.98661804199219,40.73410034179688,-73.97859191894531,40.764591217041016,N,1599
id2317127,2,2016-05-02 13:08:16,2016-05-02 13:14:59,2,-73.9915542602539,40.7501106262207,-73.99651336669923,40.740478515625,N,403
id2329653,1,2016-03-22 06:40:21,2016-03-22 06:45:56,1,-73.9521255493164,40.78142547607422,-73.93887329101561,40.80510330200195,N,335
id0591825,2,2016-05-23 17:05:37,2016-05-23 17:12:58,1,-73.98290252685547,40.76169967651367,-73.98465728759764,40.7535285949707,N,441
id3090712,1,2016-06-22 09:13:00,2016-06-22 09:20:41,1,-73.97891235351561,40.75338745117188,-73.97695922851561,40.76437377929688,N,461
id3947960,1,2016-05-30 21:13:11,2016-05-30 21:25:52,2,-73.98108673095702,40.763816833496094,-73.98399353027342,40.73446273803711,N,761
id3887665,2,2016-04-02 17:55:58,2016-04-02 18:11:23,1,-73.99141693115233,40.75012969970703,-73.95667266845702,40.76388931274414,N,925
id2997297,1,2016-03-04 13:26:06,2016-03-04 13:48:48,1,-73.98308563232422,40.76643371582031,-73.9621810913086,40.764057159423835,N,1362
id0056378,2,2016-06-03 08:46:18,2016-06-03 08:51:46,2,-73.99754333496092,40.7231330871582,-74.0061264038086,40.733097076416016,N,328
id0862222,2,2016-02-06 17:08:35,2016-02-06 17:28:53,3,-73.97216033935547,40.754051208496094,-73.98946380615233,40.77640914916992,N,1218
id1161217,1,2016-06-22 09:50:49,2016-06-22 10:04:26,1,-73.99193572998048,40.72951126098633,-74.00128173828125,40.71873092651367,N,817
id3423439,2,2016-01-14 16:31:43,2016-01-14 16:55:15,1,-73.95059204101561,40.78352355957031,-73.98854064941406,40.75611877441406,N,1412
id2776196,2,2016-01-13 19:02:00,2016-01-13 19:30:01,1,-73.99009704589844,40.73926162719727,-73.86551666259764,40.77088928222656,N,1681
id3666966,2,2016-06-16 08:04:07,2016-06-16 08:16:25,1,-73.96755981445312,40.79383850097656,-73.94915771484375,40.81277847290039,N,738
id0026910,2,2016-04-16 18:50:48,2016-04-16 19:04:45,1,-73.99910736083984,40.734806060791016,-73.99148559570312,40.73508071899414,N,837
id0009897,2,2016-03-21 11:48:41,2016-03-21 11:55:15,2,-73.98580169677734,40.74338150024414,-73.97669982910156,40.75624084472656,N,394
id3351508,1,2016-03-14 13:47:55,2016-03-14 13:55:34,1,-73.9652099609375,40.75515365600586,-73.95952606201173,40.768379211425774,N,459
id3235534,2,2016-03-29 18:44:12,2016-03-29 18:58:07,5,-73.97168731689453,40.76218032836913,-73.98603057861328,40.75983810424805,N,835
id3144850,1,2016-05-29 22:57:35,2016-05-29 23:14:20,1,-73.98280334472656,40.76339340209961,-73.99490356445312,40.75687026977539,N,1005
id2087505,1,2016-05-24 13:23:56,2016-05-24 13:36:22,1,-73.95199584960938,40.7841682434082,-73.9597930908203,40.77114486694336,N,746
id0003726,1,2016-03-03 10:11:58,2016-03-03 10:35:46,1,-73.99490356445312,40.755027770996094,-74.00990295410156,40.71646881103516,N,1428
id1758757,2,2016-02-01 14:51:29,2016-02-01 15:28:54,1,-73.8707275390625,40.7734375,-73.9805145263672,40.76235961914063,N,2245
id0267114,1,2016-01-30 02:20:26,2016-01-30 02:28:15,4,-74.00509643554686,40.72042846679688,-73.98990631103516,40.71514129638672,N,469
id0198840,1,2016-04-27 12:10:32,2016-04-27 12:21:14,1,-73.99646759033203,40.72366714477539,-73.9993438720703,40.73406219482422,N,642
id0449483,1,2016-04-12 16:29:55,2016-04-12 16:33:20,1,-73.95787048339844,40.76497268676758,-73.95146942138672,40.77286529541016,N,205
id0290438,2,2016-05-02 11:36:19,2016-05-02 11:52:49,1,-73.97203063964845,40.755001068115234,-73.97869873046875,40.76150131225586,N,990
id2777436,1,2016-02-09 04:53:44,2016-02-09 05:04:46,1,-73.98537445068358,40.72762298583984,-74.00819396972656,40.748638153076165,N,662
id0230211,1,2016-02-15 16:31:30,2016-02-15 16:35:27,1,-73.97023773193358,40.75239944458008,-73.97713470458984,40.74547576904297,N,237
id2819861,1,2016-03-04 18:11:05,2016-03-04 18:20:24,1,-73.95560455322266,40.78504180908203,-73.98062133789062,40.77419662475586,N,559
id1721404,2,2016-04-13 05:53:40,2016-04-13 06:36:42,1,-73.7766876220703,40.64525985717773,-73.98745727539062,40.76047897338867,N,2582
id0614791,1,2016-02-08 02:04:04,2016-02-08 02:08:04,1,-73.97850799560547,40.762657165527344,-73.96517944335938,40.77424240112305,N,240
id1034309,2,2016-06-21 11:39:12,2016-06-21 11:43:02,1,-73.99766540527344,40.72248840332031,-74.0014419555664,40.71721649169922,N,230
id1271111,2,2016-05-05 23:10:40,2016-05-05 23:49:54,5,-73.99158477783203,40.74994659423828,-73.93978118896483,40.66750717163086,N,2354
id2169003,2,2016-02-22 08:01:54,2016-02-22 08:09:38,1,-73.980712890625,40.748233795166016,-73.98229217529298,40.76146697998047,N,464
id0727863,2,2016-01-08 20:06:26,2016-01-08 20:22:34,2,-73.99164581298828,40.72726821899414,-73.97634887695312,40.751480102539055,N,968
id3873278,2,2016-01-26 20:36:13,2016-01-26 20:46:31,1,-74.00303649902342,40.73426055908203,-73.98628234863281,40.73283004760742,N,618
id2101885,2,2016-03-30 23:29:55,2016-03-30 23:42:20,1,-73.93991088867188,40.815189361572266,-73.93563079833984,40.8466911315918,N,745
id2311567,1,2016-05-10 20:42:57,2016-05-10 21:02:11,1,-73.98426818847656,40.7288818359375,-73.99318695068358,40.76259613037109,N,1154
id3410459,2,2016-03-28 23:45:47,2016-03-28 23:50:42,3,-73.95580291748048,40.77965927124024,-73.9718017578125,40.792030334472656,N,295
id0883016,1,2016-01-02 21:21:59,2016-01-02 21:29:26,1,-73.99209594726561,40.74949264526367,-74.00830078125,40.74885177612305,N,447
id0053174,2,2016-05-01 12:33:49,2016-05-02 12:29:24,1,-73.98490905761719,40.747859954833984,-73.97847747802734,40.75851821899414,N,86135
id1234093,2,2016-06-24 10:52:09,2016-06-24 10:59:19,1,-73.99588775634764,40.74416732788086,-73.99345397949219,40.72932815551758,N,430
id3879985,1,2016-05-12 15:34:54,2016-05-12 15:49:49,1,-73.9749755859375,40.744338989257805,-73.99054718017578,40.7540283203125,N,895
id1428860,2,2016-06-04 01:47:26,2016-06-04 02:00:12,1,-74.00563049316406,40.7443733215332,-74.00462341308595,40.7213134765625,N,766
id0023683,2,2016-02-07 17:23:30,2016-02-07 17:27:10,5,-73.99959564208984,40.679298400878906,-73.99267578125,40.689247131347656,N,220
id2510103,1,2016-04-23 10:41:43,2016-04-23 10:44:26,1,-73.9972915649414,40.74170684814453,-74.00337219238281,40.736324310302734,N,163
id3893509,1,2016-06-10 13:13:48,2016-06-10 13:50:40,1,-73.99074554443358,40.730838775634766,-73.88544464111328,40.77312088012695,N,2212
id0331715,1,2016-02-26 15:08:18,2016-02-26 15:15:44,1,-73.98052978515625,40.78500747680664,-73.97743225097656,40.79227828979492,N,446
id2233980,1,2016-05-04 21:45:13,2016-05-04 21:51:32,1,-73.98866271972656,40.7486572265625,-73.9942855834961,40.74699401855469,N,379
id1613195,1,2016-05-12 02:17:03,2016-05-12 02:23:14,2,-73.98792266845702,40.74391555786133,-73.96836853027344,40.7664794921875,N,371
id3647982,1,2016-06-07 07:40:01,2016-06-07 07:57:16,1,-74.00984191894531,40.72499847412109,-73.98101806640625,40.784645080566406,N,1035
id2789394,2,2016-02-10 00:12:39,2016-02-10 00:29:03,5,-73.97728729248048,40.73873901367188,-73.915283203125,40.75374221801758,N,984
id2629231,2,2016-04-04 11:15:26,2016-04-04 11:33:55,1,-73.9905548095703,40.756229400634766,-73.99467468261719,40.734649658203125,N,1109
id0467635,2,2016-01-11 15:21:03,2016-01-11 15:39:19,1,-73.98464965820312,40.74824905395508,-74.0139389038086,40.71485137939453,N,1096
id2399154,2,2016-05-22 13:52:09,2016-05-22 14:04:34,1,-73.96846771240233,40.76158905029297,-73.98404693603516,40.75949096679688,N,745
id3990624,2,2016-05-17 11:27:04,2016-05-17 11:38:36,1,-73.95998382568358,40.77701187133789,-73.96703338623048,40.76955795288086,N,692
id1188563,1,2016-05-15 11:35:47,2016-05-15 11:41:05,1,-73.97284698486328,40.79074096679688,-73.9593048095703,40.799331665039055,N,318
